CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,UserName,Domain,Birth_Year,Current_Age,Parent,customer_priority
15810,Mrs.,Regina,Kapoor,1960-09-06,M,F,regina1@adventure-works.com,70000.0,5,Partial College,Skilled Manual,N,Mrs. Regina Kapoor,regina1,Adventure Works,1960,62.0,Yes,Standard
15811,Mr.,Barbara,Schultz,1960-05-05,M,M,barbara7@adventure-works.com,70000.0,5,Partial College,Skilled Manual,Y,Mr. Barbara Schultz,barbara7,Adventure Works,1960,63.0,Yes,Standard
15812,Mr.,Logan,Allen,1953-10-11,M,M,logan48@adventure-works.com,30000.0,2,Partial College,Clerical,N,Mr. Logan Allen,logan48,Adventure Works,1953,69.0,Yes,Standard
15813,Mr.,Julian,Diaz,1976-08-02,S,M,julian21@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,Mr. Julian Diaz,julian21,Adventure Works,1976,46.0,No,Standard
15814,Ms.,Monica,Subram,1976-04-16,S,F,monica13@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Ms. Monica Subram,monica13,Adventure Works,1976,47.0,No,Standard
15815,Ms.,Nicole,Price,1975-01-25,S,F,nicole48@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Ms. Nicole Price,nicole48,Adventure Works,1975,48.0,No,Standard
15816,Ms.,Victoria,Miller,1976-05-20,M,F,victoria7@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Ms. Victoria Miller,victoria7,Adventure Works,1976,46.0,No,Standard
15817,Ms.,Chloe,Alexander,1976-07-08,S,F,chloe84@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Ms. Chloe Alexander,chloe84,Adventure Works,1976,46.0,No,Standard
15818,Mr.,Stanley,Perez,1976-07-19,M,M,stanley23@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Mr. Stanley Perez,stanley23,Adventure Works,1976,46.0,No,Standard
15819,Ms.,Savannah,Cox,1980-09-15,S,F,savannah9@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,Ms. Savannah Cox,savannah9,Adventure Works,1980,42.0,No,Standard
15820,Mr.,Chase,Ward,1980-10-02,M,M,chase12@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,Mr. Chase Ward,chase12,Adventure Works,1980,42.0,No,Standard
15821,Mr.,Logan,Anderson,1980-12-26,S,M,logan61@adventure-works.com,30000.0,0,High School,Skilled Manual,N,Mr. Logan Anderson,logan61,Adventure Works,1980,42.0,No,Standard
15822,Mr.,Damien,Zhu,1938-10-19,M,M,damien11@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Damien Zhu,damien11,Adventure Works,1938,84.0,Yes,Standard
15823,Mrs.,Sharon,Tang,1938-09-24,S,F,sharon10@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,Mrs. Sharon Tang,sharon10,Adventure Works,1938,84.0,Yes,Standard
15824,Ms.,Lindsay,Kumar,1977-06-02,S,F,lindsay7@adventure-works.com,30000.0,0,Partial High School,Clerical,Y,Ms. Lindsay Kumar,lindsay7,Adventure Works,1977,45.0,No,Standard
15825,Ms.,Angela,Simmons,1976-06-04,S,F,angela18@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,Ms. Angela Simmons,angela18,Adventure Works,1976,46.0,No,Standard
15826,Ms.,Marissa,Price,1979-01-09,S,F,marissa19@adventure-works.com,30000.0,0,Partial High School,Clerical,N,Ms. Marissa Price,marissa19,Adventure Works,1979,44.0,No,Standard
15827,Ms.,Danielle,Ward,1979-05-07,S,F,danielle14@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Ms. Danielle Ward,danielle14,Adventure Works,1979,44.0,No,Standard
15828,Mrs.,Robyn,Ramos,1939-11-21,M,F,robyn13@adventure-works.com,30000.0,2,Partial College,Clerical,N,Mrs. Robyn Ramos,robyn13,Adventure Works,1939,83.0,Yes,Standard
15829,Mr.,Devin,Diaz,1939-05-17,S,M,devin59@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Devin Diaz,devin59,Adventure Works,1939,83.0,Yes,Standard
15830,Mrs.,Naomi,Alonso,1940-02-14,M,F,naomi8@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mrs. Naomi Alonso,naomi8,Adventure Works,1940,83.0,Yes,Standard
15831,Mr.,Omar,He,1940-02-14,M,M,omar17@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Omar He,omar17,Adventure Works,1940,83.0,Yes,Standard
15832,Mr.,Manuel,Martinez,1941-04-04,S,M,manuel16@adventure-works.com,40000.0,2,Bachelors,Management,Y,Mr. Manuel Martinez,manuel16,Adventure Works,1941,82.0,Yes,Standard
15833,Mrs.,Tabitha,Kovar,1943-03-24,S,F,tabitha3@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,Mrs. Tabitha Kovar,tabitha3,Adventure Works,1943,80.0,Yes,Standard
15834,Ms.,Rebecca,Green,1976-03-25,S,F,rebecca16@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Ms. Rebecca Green,rebecca16,Adventure Works,1976,47.0,No,Standard
15835,Mr.,Marcus,Smith,1976-04-27,S,M,marcus0@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Mr. Marcus Smith,marcus0,Adventure Works,1976,47.0,No,Standard
15836,Mr.,Devin,Jackson,1976-04-15,S,M,devin10@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,Mr. Devin Jackson,devin10,Adventure Works,1976,47.0,No,Standard
15837,Ms.,Julia,Johnston,1975-10-21,S,F,julia23@adventure-works.com,40000.0,0,High School,Skilled Manual,N,Ms. Julia Johnston,julia23,Adventure Works,1975,47.0,No,Standard
15838,Ms.,Julia,Taylor,1974-02-17,S,F,julia31@adventure-works.com,30000.0,0,Partial College,Skilled Manual,N,Ms. Julia Taylor,julia31,Adventure Works,1974,49.0,No,Standard
15839,Mr.,William,Taylor,1974-05-21,S,M,william24@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,Mr. William Taylor,william24,Adventure Works,1974,48.0,No,Standard
15840,Ms.,Natalie,Peterson,1972-02-26,M,F,natalie17@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,Ms. Natalie Peterson,natalie17,Adventure Works,1972,51.0,No,Standard
15841,Mr.,Luis,Shan,1972-05-14,S,M,luis31@adventure-works.com,80000.0,0,Bachelors,Management,N,Mr. Luis Shan,luis31,Adventure Works,1972,50.0,No,Standard
15842,Ms.,Haley,Gray,1972-01-13,M,F,haley15@adventure-works.com,80000.0,0,Bachelors,Management,Y,Ms. Haley Gray,haley15,Adventure Works,1972,51.0,No,Standard
15843,Mr.,Caleb,Wright,1968-11-02,S,M,caleb48@adventure-works.com,80000.0,0,Bachelors,Management,N,Mr. Caleb Wright,caleb48,Adventure Works,1968,54.0,No,Standard
15844,Ms.,Megan,Brown,1968-12-25,M,F,megan7@adventure-works.com,80000.0,0,Bachelors,Management,Y,Ms. Megan Brown,megan7,Adventure Works,1968,54.0,No,Standard
15845,Ms.,Mackenzie,Carter,1968-12-18,M,F,mackenzie32@adventure-works.com,80000.0,0,Bachelors,Management,N,Ms. Mackenzie Carter,mackenzie32,Adventure Works,1968,54.0,No,Standard
15846,Mr.,Julian,Flores,1968-09-09,S,M,julian14@adventure-works.com,80000.0,0,Bachelors,Management,Y,Mr. Julian Flores,julian14,Adventure Works,1968,54.0,No,Standard
15847,Mr.,Edward,White,1968-05-13,M,M,edward35@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mr. Edward White,edward35,Adventure Works,1968,55.0,Yes,Standard
15848,Mrs.,Gabrielle,Hernandez,1968-08-27,M,F,gabrielle60@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mrs. Gabrielle Hernandez,gabrielle60,Adventure Works,1968,54.0,Yes,Standard
15849,Ms.,Destiny,Kelly,1967-03-02,S,F,destiny46@adventure-works.com,110000.0,0,Graduate Degree,Management,Y,Ms. Destiny Kelly,destiny46,Adventure Works,1967,56.0,No,Standard
15850,Ms.,Rachel,Bradley,1967-10-08,S,F,rachel48@adventure-works.com,110000.0,0,Graduate Degree,Management,N,Ms. Rachel Bradley,rachel48,Adventure Works,1967,55.0,No,Standard
15851,Ms.,Taylor,Anderson,1967-06-21,S,F,taylor57@adventure-works.com,110000.0,0,Graduate Degree,Management,N,Ms. Taylor Anderson,taylor57,Adventure Works,1967,55.0,No,Standard
15852,Mr.,Oscar,Henderson,1967-08-26,S,M,oscar13@adventure-works.com,120000.0,0,Bachelors,Management,N,Mr. Oscar Henderson,oscar13,Adventure Works,1967,55.0,No,Standard
15853,Ms.,Jasmine,Brown,1967-02-22,M,F,jasmine4@adventure-works.com,120000.0,0,Bachelors,Management,Y,Ms. Jasmine Brown,jasmine4,Adventure Works,1967,56.0,No,Standard
15854,Ms.,Miranda,Wood,1967-08-28,M,F,miranda2@adventure-works.com,120000.0,0,Bachelors,Management,N,Ms. Miranda Wood,miranda2,Adventure Works,1967,55.0,No,Standard
15855,Mr.,Noah,Jones,1963-04-17,M,M,noah60@adventure-works.com,80000.0,4,Bachelors,Management,Y,Mr. Noah Jones,noah60,Adventure Works,1963,60.0,Yes,Standard
15856,Mr.,Luis,Gonzales,1968-02-03,M,M,luis16@adventure-works.com,90000.0,4,Bachelors,Management,Y,Mr. Luis Gonzales,luis16,Adventure Works,1968,55.0,Yes,Standard
15857,Mrs.,Isabella,White,1959-06-06,S,F,isabella68@adventure-works.com,60000.0,4,Graduate Degree,Skilled Manual,Y,Mrs. Isabella White,isabella68,Adventure Works,1959,63.0,Yes,Standard
15858,Mr.,Jonathan,Parker,1959-06-15,M,M,jonathan37@adventure-works.com,60000.0,4,Graduate Degree,Skilled Manual,N,Mr. Jonathan Parker,jonathan37,Adventure Works,1959,63.0,Yes,Standard
15859,Mrs.,Abigail,Ramirez,1959-03-05,S,F,abigail20@adventure-works.com,60000.0,4,Graduate Degree,Skilled Manual,Y,Mrs. Abigail Ramirez,abigail20,Adventure Works,1959,64.0,Yes,Standard
15860,Mr.,Joe,Moreno,1972-10-20,S,M,joe30@adventure-works.com,40000.0,4,Partial College,Clerical,Y,Mr. Joe Moreno,joe30,Adventure Works,1972,50.0,Yes,Standard
15861,Mr.,Damien,Zhao,1972-05-26,S,M,damien8@adventure-works.com,40000.0,4,Partial College,Clerical,Y,Mr. Damien Zhao,damien8,Adventure Works,1972,50.0,Yes,Standard
15862,Ms.,Sriniwa,Narayanan,1972-12-07,S,F,sriniwa0@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,Ms. Sriniwa Narayanan,sriniwa0,Adventure Works,1972,50.0,No,Standard
15863,Mr.,Adam,Scott,1973-08-03,M,M,adam44@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,N,Mr. Adam Scott,adam44,Adventure Works,1973,49.0,No,Standard
15864,Ms.,Lauren,Bailey,1973-10-20,S,F,lauren7@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,N,Ms. Lauren Bailey,lauren7,Adventure Works,1973,49.0,No,Standard
15865,Mrs.,Isabel,Price,1971-04-14,S,F,isabel0@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,Mrs. Isabel Price,isabel0,Adventure Works,1971,52.0,Yes,Standard
15866,Mrs.,Abigail,White,1971-01-03,S,F,abigail53@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mrs. Abigail White,abigail53,Adventure Works,1971,52.0,Yes,Standard
15867,Mrs.,Victoria,White,1971-02-08,S,F,victoria14@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mrs. Victoria White,victoria14,Adventure Works,1971,52.0,Yes,Standard
15868,Mr.,Caleb,Lal,1971-06-13,S,M,caleb25@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mr. Caleb Lal,caleb25,Adventure Works,1971,51.0,Yes,Standard
15869,Mrs.,Alexandra,Hall,1971-12-22,S,F,alexandra88@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mrs. Alexandra Hall,alexandra88,Adventure Works,1971,51.0,Yes,Standard
15871,Mr.,Ryan,Jai,1971-12-24,M,M,ryan35@adventure-works.com,60000.0,1,Graduate Degree,Skilled Manual,Y,Mr. Ryan Jai,ryan35,Adventure Works,1971,51.0,Yes,Standard
15872,Mrs.,Gabriella,Gonzalez,1972-10-02,M,F,gabriella31@adventure-works.com,50000.0,1,Graduate Degree,Skilled Manual,Y,Mrs. Gabriella Gonzalez,gabriella31,Adventure Works,1972,50.0,Yes,Standard
15873,Mrs.,Hailey,Richardson,1972-10-19,M,F,hailey10@adventure-works.com,70000.0,1,Graduate Degree,Professional,Y,Mrs. Hailey Richardson,hailey10,Adventure Works,1972,50.0,Yes,Standard
15874,Mr.,Samuel,Martin,1944-06-12,M,M,samuel53@adventure-works.com,70000.0,4,Bachelors,Management,N,Mr. Samuel Martin,samuel53,Adventure Works,1944,78.0,Yes,Standard
15875,Mr.,Devin,Morris,1944-02-17,M,M,devin84@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mr. Devin Morris,devin84,Adventure Works,1944,79.0,Yes,Standard
15876,Mr.,Eduardo,Turner,1944-10-18,M,M,eduardo38@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mr. Eduardo Turner,eduardo38,Adventure Works,1944,78.0,Yes,Standard
15877,Mr.,Jordan,Perez,1945-10-11,M,M,jordan57@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mr. Jordan Perez,jordan57,Adventure Works,1945,77.0,Yes,Standard
15878,Mr.,Kevin,Flores,1945-04-23,M,M,kevin15@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mr. Kevin Flores,kevin15,Adventure Works,1945,78.0,Yes,Standard
15879,Mr.,Tyler,Wilson,1945-05-21,M,M,tyler13@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mr. Tyler Wilson,tyler13,Adventure Works,1945,77.0,Yes,Standard
15880,Mr.,Patrick,Bailey,1945-11-13,M,M,patrick21@adventure-works.com,70000.0,5,Bachelors,Management,N,Mr. Patrick Bailey,patrick21,Adventure Works,1945,77.0,Yes,Standard
15881,Mrs.,Destiny,Williams,1945-08-20,M,F,destiny2@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mrs. Destiny Williams,destiny2,Adventure Works,1945,77.0,Yes,Standard
15882,Mr.,Maurice,Xie,1945-11-01,S,M,maurice3@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mr. Maurice Xie,maurice3,Adventure Works,1945,77.0,Yes,Standard
15883,Mr.,Tristan,Coleman,1945-11-13,M,M,tristan6@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mr. Tristan Coleman,tristan6,Adventure Works,1945,77.0,Yes,Standard
15884,Mr.,Dakota,Bradley,1945-07-07,M,M,dakota0@adventure-works.com,60000.0,4,Bachelors,Management,N,Mr. Dakota Bradley,dakota0,Adventure Works,1945,77.0,Yes,Standard
15885,Mr.,Garrett,Sanchez,1946-05-18,S,M,garrett22@adventure-works.com,60000.0,4,Bachelors,Management,Y,Mr. Garrett Sanchez,garrett22,Adventure Works,1946,76.0,Yes,Standard
15886,Mr.,Matthew,Brown,1946-04-18,S,M,matthew10@adventure-works.com,60000.0,5,Bachelors,Management,Y,Mr. Matthew Brown,matthew10,Adventure Works,1946,77.0,Yes,Standard
15887,Mrs.,Deanna,Vazquez,1946-08-12,M,F,deanna41@adventure-works.com,60000.0,5,Bachelors,Management,Y,Mrs. Deanna Vazquez,deanna41,Adventure Works,1946,76.0,Yes,Standard
15888,Mrs.,Amanda,Richardson,1946-05-05,M,F,amanda9@adventure-works.com,70000.0,5,Bachelors,Management,Y,Mrs. Amanda Richardson,amanda9,Adventure Works,1946,77.0,Yes,Standard
15889,Mr.,Robert,Wright,1946-11-18,M,M,robert63@adventure-works.com,70000.0,4,Bachelors,Management,Y,Mr. Robert Wright,robert63,Adventure Works,1946,76.0,Yes,Standard
15890,Mr.,James,Russell,1947-02-27,S,M,james35@adventure-works.com,60000.0,2,Bachelors,Management,Y,Mr. James Russell,james35,Adventure Works,1947,76.0,Yes,Standard
15891,Mr.,Jordan,Lopez,1947-06-11,M,M,jordan66@adventure-works.com,70000.0,4,Bachelors,Management,N,Mr. Jordan Lopez,jordan66,Adventure Works,1947,75.0,Yes,Standard
15892,Mrs.,Pamela,Srini,1948-01-10,S,F,pamela11@adventure-works.com,40000.0,2,High School,Professional,Y,Mrs. Pamela Srini,pamela11,Adventure Works,1948,75.0,Yes,Standard
15893,Mrs.,Yolanda,Xu,1948-11-15,M,F,yolanda4@adventure-works.com,40000.0,2,High School,Professional,Y,Mrs. Yolanda Xu,yolanda4,Adventure Works,1948,74.0,Yes,Standard
15894,Mrs.,Joanna,Gutierrez,1948-05-13,M,F,joanna9@adventure-works.com,40000.0,2,High School,Professional,Y,Mrs. Joanna Gutierrez,joanna9,Adventure Works,1948,75.0,Yes,Standard
15895,Mrs.,Sophia,Parker,1948-05-13,S,F,sophia6@adventure-works.com,60000.0,2,Bachelors,Management,Y,Mrs. Sophia Parker,sophia6,Adventure Works,1948,75.0,Yes,Standard
15896,Mr.,Samuel,Jones,1948-06-17,M,M,samuel61@adventure-works.com,60000.0,2,Bachelors,Management,Y,Mr. Samuel Jones,samuel61,Adventure Works,1948,74.0,Yes,Standard
15897,Mrs.,Haley,Cooper,1948-03-17,S,F,haley9@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mrs. Haley Cooper,haley9,Adventure Works,1948,75.0,Yes,Standard
15898,Mr.,Isaiah,Gonzalez,1949-05-01,M,M,isaiah32@adventure-works.com,60000.0,2,Partial College,Professional,N,Mr. Isaiah Gonzalez,isaiah32,Adventure Works,1949,74.0,Yes,Standard
15899,Mr.,Ian,James,1949-07-01,M,M,ian64@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Ian James,ian64,Adventure Works,1949,73.0,Yes,Standard
15900,Mr.,Wyatt,Roberts,1950-03-28,S,M,wyatt42@adventure-works.com,40000.0,2,Partial High School,Skilled Manual,Y,Mr. Wyatt Roberts,wyatt42,Adventure Works,1950,73.0,Yes,Standard
15901,Mrs.,Taylor,Bryant,1950-02-27,S,F,taylor42@adventure-works.com,60000.0,2,Partial College,Professional,N,Mrs. Taylor Bryant,taylor42,Adventure Works,1950,73.0,Yes,Standard
15902,Mr.,Robert,Diaz,1950-04-25,M,M,robert33@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mr. Robert Diaz,robert33,Adventure Works,1950,73.0,Yes,Standard
15903,Mrs.,Abigail,Barnes,1950-07-09,M,F,abigail28@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Abigail Barnes,abigail28,Adventure Works,1950,72.0,Yes,Standard
15904,Mrs.,Janice,Bennett,1950-01-25,M,F,janice4@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Janice Bennett,janice4,Adventure Works,1950,73.0,Yes,Standard
15905,Mrs.,Taylor,Taylor,1951-04-18,S,F,taylor56@adventure-works.com,70000.0,2,High School,Professional,Y,Mrs. Taylor Taylor,taylor56,Adventure Works,1951,72.0,Yes,Standard
15906,Mrs.,Kaitlyn,Lewis,1951-03-06,S,F,kaitlyn44@adventure-works.com,70000.0,2,High School,Professional,Y,Mrs. Kaitlyn Lewis,kaitlyn44,Adventure Works,1951,72.0,Yes,Standard
15907,Mr.,Steven,Bailey,1951-04-18,M,M,steven25@adventure-works.com,60000.0,2,Partial College,Professional,N,Mr. Steven Bailey,steven25,Adventure Works,1951,72.0,Yes,Standard
15908,Mr.,David,Wilson,1951-09-20,M,M,david65@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mr. David Wilson,david65,Adventure Works,1951,71.0,Yes,Standard
15909,Mrs.,Cassidy,Ross,1951-09-07,M,F,cassidy4@adventure-works.com,60000.0,2,Partial College,Professional,Y,Mrs. Cassidy Ross,cassidy4,Adventure Works,1951,71.0,Yes,Standard
15910,Mr.,Caleb,Hughes,1951-06-08,M,M,caleb8@adventure-works.com,70000.0,4,Partial College,Professional,N,Mr. Caleb Hughes,caleb8,Adventure Works,1951,71.0,Yes,Standard
15911,Mrs.,Maria,Baker,1952-04-26,M,F,maria58@adventure-works.com,60000.0,2,High School,Professional,Y,Mrs. Maria Baker,maria58,Adventure Works,1952,71.0,Yes,Standard
15912,Mrs.,Mya,Simmons,1952-03-07,S,F,mya15@adventure-works.com,60000.0,3,High School,Professional,Y,Mrs. Mya Simmons,mya15,Adventure Works,1952,71.0,Yes,Standard
15913,Mr.,Antonio,Hughes,1952-06-16,M,M,antonio11@adventure-works.com,60000.0,3,High School,Professional,Y,Mr. Antonio Hughes,antonio11,Adventure Works,1952,70.0,Yes,Standard
15914,Mr.,Logan,Bryant,1952-08-22,S,M,logan19@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Logan Bryant,logan19,Adventure Works,1952,70.0,Yes,Standard
15915,Mr.,Alex,Cox,1952-07-11,S,M,alex14@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mr. Alex Cox,alex14,Adventure Works,1952,70.0,Yes,Standard
15916,Mr.,Brandon,Walker,1952-07-14,M,M,brandon53@adventure-works.com,70000.0,4,Partial College,Professional,N,Mr. Brandon Walker,brandon53,Adventure Works,1952,70.0,Yes,Standard
15917,Mrs.,Emily,White,1952-09-20,M,F,emily13@adventure-works.com,70000.0,4,Partial College,Professional,Y,Mrs. Emily White,emily13,Adventure Works,1952,70.0,Yes,Standard
15918,Mr.,Roberto,Ruiz,1952-02-03,S,M,roberto1@adventure-works.com,70000.0,5,Partial College,Professional,Y,Mr. Roberto Ruiz,roberto1,Adventure Works,1952,71.0,Yes,Standard
15919,Mrs.,Rebekah,Prasad,1958-05-07,M,F,rebekah9@adventure-works.com,130000.0,2,Partial College,Professional,Y,Mrs. Rebekah Prasad,rebekah9,Adventure Works,1958,65.0,Yes,Standard
15920,Mr.,Colin,Wu,1957-08-14,S,M,colin7@adventure-works.com,100000.0,2,Partial College,Professional,Y,Mr. Colin Wu,colin7,Adventure Works,1957,65.0,Yes,Standard
15921,Mr.,Donald,Patel,1957-11-26,S,M,donald5@adventure-works.com,100000.0,2,Partial College,Professional,Y,Mr. Donald Patel,donald5,Adventure Works,1957,65.0,Yes,Standard
15922,Mr.,Roger,Kumar,1957-10-16,M,M,roger35@adventure-works.com,150000.0,2,High School,Professional,Y,Mr. Roger Kumar,roger35,Adventure Works,1957,65.0,Yes,Standard
15923,Mr.,Ricardo,Raje,1956-10-07,S,M,ricardo14@adventure-works.com,100000.0,2,High School,Professional,Y,Mr. Ricardo Raje,ricardo14,Adventure Works,1956,66.0,Yes,Standard
15924,Mr.,Omar,Wang,1956-06-20,M,M,omar1@adventure-works.com,100000.0,2,High School,Professional,Y,Mr. Omar Wang,omar1,Adventure Works,1956,66.0,Yes,Standard
15925,Mr.,Stanley,Subram,1956-06-27,M,M,stanley14@adventure-works.com,110000.0,3,Partial College,Professional,N,Mr. Stanley Subram,stanley14,Adventure Works,1956,66.0,Yes,Standard
15926,Mrs.,Donna,Deng,1956-02-12,S,F,donna2@adventure-works.com,120000.0,3,High School,Professional,Y,Mrs. Donna Deng,donna2,Adventure Works,1956,67.0,Yes,Standard
15927,Mr.,Gilbert,Huang,1956-12-04,S,M,gilbert5@adventure-works.com,120000.0,3,High School,Professional,Y,Mr. Gilbert Huang,gilbert5,Adventure Works,1956,66.0,Yes,Standard
15928,Mrs.,Priscilla,Pal,1956-05-08,S,F,priscilla10@adventure-works.com,120000.0,3,High School,Professional,Y,Mrs. Priscilla Pal,priscilla10,Adventure Works,1956,67.0,Yes,Standard
15929,Mrs.,Karla,Raji,1956-08-10,M,F,karla22@adventure-works.com,150000.0,3,High School,Professional,Y,Mrs. Karla Raji,karla22,Adventure Works,1956,66.0,Yes,Standard
15930,Mrs.,Tiffany,He,1955-04-02,M,F,tiffany19@adventure-works.com,100000.0,2,High School,Professional,Y,Mrs. Tiffany He,tiffany19,Adventure Works,1955,68.0,Yes,Standard
15931,Mr.,Micah,Xu,1955-01-08,M,M,micah23@adventure-works.com,110000.0,3,Partial College,Professional,Y,Mr. Micah Xu,micah23,Adventure Works,1955,68.0,Yes,Standard
15932,Mrs.,Tabitha,Jimenez,1955-09-11,M,F,tabitha25@adventure-works.com,130000.0,3,Partial College,Professional,Y,Mrs. Tabitha Jimenez,tabitha25,Adventure Works,1955,67.0,Yes,Standard
15933,Mr.,Clinton,Dominguez,1955-02-03,S,M,clinton9@adventure-works.com,160000.0,2,High School,Professional,N,Mr. Clinton Dominguez,clinton9,Adventure Works,1955,68.0,Yes,Standard
15934,Mrs.,Nichole,Raji,1956-03-28,S,F,nichole21@adventure-works.com,70000.0,3,Partial College,Professional,Y,Mrs. Nichole Raji,nichole21,Adventure Works,1956,67.0,Yes,Standard
15935,Mrs.,Amber,King,1933-10-28,M,F,amber19@adventure-works.com,70000.0,3,Graduate Degree,Management,N,Mrs. Amber King,amber19,Adventure Works,1933,89.0,Yes,Standard
