CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,UserName,Domain,Birth_Year,Current_Age,Parent
12934,Mr.,Jason,Foster,1969-11-12,S,M,jason13@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,jason13,adventure-works,1969,53.0,Yes
12935,Mr.,Robert,Hill,1969-05-04,M,M,robert54@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,robert54,adventure-works,1969,53.0,Yes
12936,,Renee,Moreno,1965-03-27,S,,renee6@adventure-works.com,40000.0,0,Bachelors,Professional,Y,renee6,adventure-works,1965,58.0,No
12937,Ms.,Megan,Wilson,1965-01-04,S,F,megan10@adventure-works.com,40000.0,0,Bachelors,Professional,N,megan10,adventure-works,1965,58.0,No
12938,Mr.,Edward,Parker,1965-02-08,S,M,edward19@adventure-works.com,40000.0,0,Bachelors,Professional,N,edward19,adventure-works,1965,58.0,No
12939,Mr.,Eduardo,Parker,1965-04-02,S,M,eduardo41@adventure-works.com,80000.0,3,Bachelors,Skilled Manual,Y,eduardo41,adventure-works,1965,58.0,Yes
12940,Mr.,Steven,Rogers,1965-03-24,M,M,steven29@adventure-works.com,80000.0,3,Bachelors,Skilled Manual,Y,steven29,adventure-works,1965,58.0,Yes
12941,Mrs.,Maria,Morgan,1965-05-10,S,F,maria6@adventure-works.com,80000.0,3,Bachelors,Skilled Manual,Y,maria6,adventure-works,1965,57.0,Yes
12942,Mrs.,Morgan,Harris,1965-11-15,S,F,morgan35@adventure-works.com,80000.0,3,Bachelors,Skilled Manual,Y,morgan35,adventure-works,1965,57.0,Yes
12943,Mr.,Caleb,Perez,1965-02-17,S,M,caleb32@adventure-works.com,80000.0,3,Bachelors,Skilled Manual,Y,caleb32,adventure-works,1965,58.0,Yes
12944,Mr.,Jose,Jai,1965-07-21,M,M,jose26@adventure-works.com,80000.0,4,Bachelors,Skilled Manual,Y,jose26,adventure-works,1965,57.0,Yes
12945,Ms.,Jessica,Bailey,1965-03-24,M,F,jessica9@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,jessica9,adventure-works,1965,58.0,No
12946,Mr.,Seth,Allen,1965-12-04,M,M,seth24@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,seth24,adventure-works,1965,57.0,No
12947,Mr.,Isaiah,Sanchez,1964-02-17,S,M,isaiah17@adventure-works.com,40000.0,0,Bachelors,Professional,N,isaiah17,adventure-works,1964,59.0,No
12948,Mr.,Adam,Kumar,1964-10-02,M,M,adam24@adventure-works.com,50000.0,5,Bachelors,Skilled Manual,Y,adam24,adventure-works,1964,58.0,Yes
12949,Mrs.,Morgan,Rivera,1964-12-19,S,F,morgan55@adventure-works.com,50000.0,5,Bachelors,Skilled Manual,Y,morgan55,adventure-works,1964,58.0,Yes
12950,Mrs.,Mary,Adams,1964-10-15,S,F,mary29@adventure-works.com,50000.0,5,Bachelors,Skilled Manual,Y,mary29,adventure-works,1964,58.0,Yes
12951,Mr.,Blake,Simmons,1963-12-06,S,M,blake63@adventure-works.com,40000.0,0,Bachelors,Professional,N,blake63,adventure-works,1963,59.0,No
12952,Ms.,Jennifer,Hughes,1968-12-15,S,F,jennifer85@adventure-works.com,60000.0,0,Bachelors,Professional,N,jennifer85,adventure-works,1968,54.0,No
12953,Mrs.,Catherine,Cooper,1963-11-12,S,F,catherine15@adventure-works.com,60000.0,3,Graduate Degree,Professional,Y,catherine15,adventure-works,1963,59.0,Yes
12954,Mr.,Pedro,Diaz,1962-08-22,M,M,pedro23@adventure-works.com,70000.0,1,Bachelors,Professional,N,pedro23,adventure-works,1962,60.0,Yes
12955,Mrs.,Theresa,Hernandez,1962-09-10,S,F,theresa0@adventure-works.com,70000.0,1,Bachelors,Professional,Y,theresa0,adventure-works,1962,60.0,Yes
12956,Mr.,Marshall,Sun,1962-03-11,S,M,marshall12@adventure-works.com,70000.0,1,Bachelors,Professional,Y,marshall12,adventure-works,1962,61.0,Yes
12957,Mrs.,Isabella,Lopez,1962-08-26,S,F,isabella52@adventure-works.com,70000.0,1,Bachelors,Professional,N,isabella52,adventure-works,1962,60.0,Yes
12958,Mrs.,Jennifer,Campbell,1962-07-27,S,F,jennifer9@adventure-works.com,70000.0,1,Bachelors,Professional,N,jennifer9,adventure-works,1962,60.0,Yes
12959,Mrs.,Sydney,Carter,1962-05-24,S,F,sydney51@adventure-works.com,70000.0,1,Bachelors,Professional,Y,sydney51,adventure-works,1962,60.0,Yes
12960,Mrs.,Ashley,Lewis,1962-11-12,S,F,ashley22@adventure-works.com,70000.0,1,Bachelors,Professional,N,ashley22,adventure-works,1962,60.0,Yes
12961,Mrs.,Kimberly,Murphy,1962-05-15,M,F,kimberly17@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,kimberly17,adventure-works,1962,60.0,Yes
12962,Mrs.,Jennifer,Edwards,1962-04-22,M,F,jennifer5@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,jennifer5,adventure-works,1962,60.0,Yes
12963,Mr.,Marcus,Anderson,1962-10-25,M,M,marcus10@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,marcus10,adventure-works,1962,60.0,Yes
12964,Mr.,Xavier,Russell,1962-05-14,M,M,xavier60@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,xavier60,adventure-works,1962,60.0,Yes
12965,Mr.,Cody,Bell,1961-09-19,M,M,cody14@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,cody14,adventure-works,1961,61.0,Yes
12966,Mr.,Dennis,Zhu,1961-03-09,M,M,dennis15@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,dennis15,adventure-works,1961,62.0,Yes
12967,Mr.,Fernando,Rodriguez,1961-04-10,M,M,fernando18@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,fernando18,adventure-works,1961,62.0,Yes
12968,Mrs.,Paige,Butler,1961-12-19,M,F,paige13@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,paige13,adventure-works,1961,61.0,Yes
12969,Mr.,Richard,Rodriguez,1960-06-02,M,M,richard14@adventure-works.com,40000.0,4,High School,Skilled Manual,N,richard14,adventure-works,1960,62.0,Yes
12970,Mrs.,Angela,Powell,1960-07-17,S,F,angela11@adventure-works.com,40000.0,4,High School,Skilled Manual,Y,angela11,adventure-works,1960,62.0,Yes
12971,Mr.,Carl,Nara,1960-03-02,M,M,carl16@adventure-works.com,40000.0,0,Bachelors,Professional,N,carl16,adventure-works,1960,63.0,No
12972,Ms.,Carolyn,Suri,1967-06-22,S,F,carolyn1@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,carolyn1,adventure-works,1967,55.0,No
12973,Mr.,Adrian,Howard,1967-03-12,S,M,adrian13@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,adrian13,adventure-works,1967,56.0,No
12974,Mr.,Marc,Gill,1967-02-28,S,M,marc17@adventure-works.com,60000.0,0,Graduate Degree,Professional,Y,marc17,adventure-works,1967,56.0,No
12975,Mr.,Marcus,Wilson,1967-04-18,S,M,marcus7@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,marcus7,adventure-works,1967,56.0,No
12976,Mr.,Hunter,Thompson,1967-06-21,S,M,hunter47@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,hunter47,adventure-works,1967,55.0,No
12977,Ms.,Destiny,Johnson,1967-02-23,S,F,destiny1@adventure-works.com,60000.0,0,Graduate Degree,Professional,N,destiny1,adventure-works,1967,56.0,No
12978,Mrs.,Danielle,James,1928-11-15,M,F,danielle10@adventure-works.com,20000.0,3,High School,Skilled Manual,N,danielle10,adventure-works,1928,94.0,Yes
12979,Mrs.,Christina,Ward,1960-08-19,M,F,christina10@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,christina10,adventure-works,1960,62.0,Yes
12980,Mr.,Max,Moyer,1959-08-14,M,M,max10@adventure-works.com,80000.0,2,Graduate Degree,Professional,Y,max10,adventure-works,1959,63.0,Yes
12981,Mr.,Joe,Sanz,1959-04-16,S,M,joe43@adventure-works.com,80000.0,3,Graduate Degree,Professional,Y,joe43,adventure-works,1959,64.0,Yes
12982,Mrs.,Brittany,Patterson,1958-05-20,M,F,brittany9@adventure-works.com,80000.0,1,Partial College,Skilled Manual,Y,brittany9,adventure-works,1958,64.0,Yes
12983,Mrs.,Gabriella,Carter,1958-12-21,M,F,gabriella33@adventure-works.com,60000.0,1,Bachelors,Professional,Y,gabriella33,adventure-works,1958,64.0,Yes
12984,Mr.,Adam,Young,1958-02-06,M,M,adam48@adventure-works.com,60000.0,1,Bachelors,Professional,Y,adam48,adventure-works,1958,65.0,Yes
12985,Mrs.,Hailey,Roberts,1958-05-11,M,F,hailey46@adventure-works.com,70000.0,5,Graduate Degree,Professional,Y,hailey46,adventure-works,1958,64.0,Yes
12986,Mrs.,Rachel,Garcia,1958-09-07,M,F,rachel19@adventure-works.com,80000.0,5,Graduate Degree,Professional,Y,rachel19,adventure-works,1958,64.0,Yes
12987,Mrs.,Felicia,Moreno,1969-05-12,M,F,felicia5@adventure-works.com,90000.0,1,Graduate Degree,Management,N,felicia5,adventure-works,1969,53.0,Yes
12988,Mrs.,Barbara,Goel,1969-01-26,S,F,barbara47@adventure-works.com,90000.0,1,Graduate Degree,Management,Y,barbara47,adventure-works,1969,54.0,Yes
12989,Mrs.,Carly,Goel,1969-11-13,M,F,carly17@adventure-works.com,100000.0,1,Graduate Degree,Management,Y,carly17,adventure-works,1969,53.0,Yes
12990,Mrs.,Leslie,Hernandez,1969-10-15,S,F,leslie4@adventure-works.com,100000.0,1,Graduate Degree,Management,Y,leslie4,adventure-works,1969,53.0,Yes
12991,Mr.,J�sus,Serrano,1968-03-12,M,M,j�sus15@adventure-works.com,60000.0,2,Bachelors,Professional,Y,j�sus15,adventure-works,1968,55.0,Yes
12992,Mr.,Ernest,Zeng,1968-10-21,M,M,ernest20@adventure-works.com,60000.0,2,Bachelors,Professional,Y,ernest20,adventure-works,1968,54.0,Yes
12993,Mr.,Xavier,Henderson,1968-12-26,M,M,xavier46@adventure-works.com,60000.0,2,Bachelors,Professional,Y,xavier46,adventure-works,1968,54.0,Yes
12994,Mrs.,Anna,Martinez,1970-04-09,S,F,anna55@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,anna55,adventure-works,1970,53.0,Yes
12995,Mr.,Grant,Nara,1970-09-02,M,M,grant18@adventure-works.com,80000.0,5,Graduate Degree,Management,Y,grant18,adventure-works,1970,52.0,Yes
12996,Mrs.,Jaclyn,Liu,1970-05-13,M,F,jaclyn4@adventure-works.com,90000.0,2,Bachelors,Professional,Y,jaclyn4,adventure-works,1970,52.0,Yes
12997,Mrs.,Nina,Xie,1968-05-11,M,F,nina3@adventure-works.com,60000.0,2,Bachelors,Professional,Y,nina3,adventure-works,1968,54.0,Yes
12998,Mrs.,Mayra,Mehta,1968-01-11,S,F,mayra14@adventure-works.com,60000.0,2,Bachelors,Professional,N,mayra14,adventure-works,1968,55.0,Yes
12999,Mrs.,Nichole,Shen,1967-06-20,S,F,nichole2@adventure-works.com,70000.0,5,Bachelors,Professional,Y,nichole2,adventure-works,1967,55.0,Yes
13000,Mr.,Rafael,Raje,1969-09-20,M,M,rafael38@adventure-works.com,110000.0,1,Graduate Degree,Management,Y,rafael38,adventure-works,1969,53.0,Yes
13001,Mr.,Clarence,Zhang,1969-09-06,S,M,clarence37@adventure-works.com,130000.0,1,Graduate Degree,Management,Y,clarence37,adventure-works,1969,53.0,Yes
13002,Mr.,Roger,Cai,1967-08-22,M,M,roger25@adventure-works.com,80000.0,5,Graduate Degree,Management,N,roger25,adventure-works,1967,55.0,Yes
13003,Mrs.,Jill,Hernandez,1967-01-20,M,F,jill11@adventure-works.com,80000.0,5,Graduate Degree,Management,Y,jill11,adventure-works,1967,56.0,Yes
13004,Mr.,Randy,Chen,1967-05-04,M,M,randy4@adventure-works.com,80000.0,5,Graduate Degree,Management,N,randy4,adventure-works,1967,55.0,Yes
13005,Mrs.,Desiree,Alvarez,1966-08-15,M,F,desiree0@adventure-works.com,80000.0,5,Graduate Degree,Management,N,desiree0,adventure-works,1966,56.0,Yes
13006,Ms.,Whitney,Rana,1966-04-21,S,F,whitney10@adventure-works.com,90000.0,0,Bachelors,Professional,N,whitney10,adventure-works,1966,56.0,No
13007,Mrs.,Brooke,Ward,1965-10-05,S,F,brooke11@adventure-works.com,60000.0,2,Bachelors,Professional,N,brooke11,adventure-works,1965,57.0,Yes
13008,Mr.,Alberto,Mu�oz,1965-07-09,M,M,alberto8@adventure-works.com,60000.0,3,Bachelors,Professional,Y,alberto8,adventure-works,1965,57.0,Yes
13009,Mrs.,Mindy,She,1965-03-11,M,F,mindy4@adventure-works.com,60000.0,3,Bachelors,Professional,Y,mindy4,adventure-works,1965,58.0,Yes
13010,Mrs.,Erica,Ye,1965-08-16,M,F,erica9@adventure-works.com,60000.0,3,Bachelors,Professional,Y,erica9,adventure-works,1965,57.0,Yes
13011,Ms.,Anne,Ortega,1965-05-04,S,F,anne22@adventure-works.com,70000.0,0,Bachelors,Professional,N,anne22,adventure-works,1965,57.0,No
13012,Ms.,Krystal,Hu,1965-09-24,S,F,krystal20@adventure-works.com,70000.0,0,Bachelors,Professional,N,krystal20,adventure-works,1965,57.0,No
13013,Mr.,Vincent,Ye,1964-11-08,M,M,vincent9@adventure-works.com,60000.0,4,Bachelors,Professional,N,vincent9,adventure-works,1964,58.0,Yes
13014,Mr.,James,Clark,1968-07-13,M,M,james92@adventure-works.com,100000.0,2,Bachelors,Management,Y,james92,adventure-works,1968,54.0,Yes
13015,Mrs.,Rebecca,Parker,1968-07-11,S,F,rebecca10@adventure-works.com,100000.0,2,Bachelors,Management,N,rebecca10,adventure-works,1968,54.0,Yes
13016,Mr.,Antonio,Bryant,1968-07-04,M,M,antonio18@adventure-works.com,110000.0,1,Graduate Degree,Management,Y,antonio18,adventure-works,1968,54.0,Yes
13017,Mr.,Xavier,Alexander,1979-02-16,M,M,xavier59@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,xavier59,adventure-works,1979,44.0,No
13018,Mr.,Brendan,Xie,1944-10-11,M,M,brendan3@adventure-works.com,10000.0,5,High School,Skilled Manual,Y,brendan3,adventure-works,1944,78.0,Yes
13019,Ms.,Destiny,Murphy,1979-03-01,S,F,destiny31@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,destiny31,adventure-works,1979,44.0,No
13020,Mr.,Madalena,Sanchez,1945-05-10,M,M,madalena0@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,madalena0,adventure-works,1945,77.0,Yes
13021,Mrs.,Kendra,Diaz,1946-07-09,S,F,kendra3@adventure-works.com,30000.0,2,Partial College,Clerical,Y,kendra3,adventure-works,1946,76.0,Yes
13022,Mr.,Rafael,Ma,1947-08-24,M,M,rafael17@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,rafael17,adventure-works,1947,75.0,Yes
13023,Mrs.,Dominique,Raman,1947-02-27,S,F,dominique9@adventure-works.com,20000.0,4,High School,Skilled Manual,Y,dominique9,adventure-works,1947,76.0,Yes
13024,Mr.,Marc,Moreno,1947-03-09,M,M,marc10@adventure-works.com,30000.0,2,Partial College,Clerical,N,marc10,adventure-works,1947,76.0,Yes
13025,Mr.,Reginald,Serrano,1947-11-19,M,M,reginald2@adventure-works.com,30000.0,2,Partial College,Clerical,N,reginald2,adventure-works,1947,75.0,Yes
13026,Mrs.,Colleen,Zheng,1948-04-15,S,F,colleen20@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,colleen20,adventure-works,1948,75.0,Yes
13027,Mr.,Jeremy,Patterson,1977-12-11,S,M,jeremy27@adventure-works.com,40000.0,0,Partial High School,Clerical,Y,jeremy27,adventure-works,1977,45.0,No
13028,Mr.,Dalton,Thompson,1977-09-17,S,M,dalton14@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,dalton14,adventure-works,1977,45.0,No
13029,Ms.,Jennifer,Foster,1977-09-05,S,F,jennifer89@adventure-works.com,30000.0,0,Partial College,Skilled Manual,N,jennifer89,adventure-works,1977,45.0,No
13030,Ms.,Sophia,Lopez,1977-07-13,S,F,sophia19@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,sophia19,adventure-works,1977,45.0,No
13031,Mr.,Hunter,Shan,1977-02-16,S,M,hunter26@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,hunter26,adventure-works,1977,46.0,No
13032,Mr.,Kevin,Baker,1977-04-09,M,M,kevin45@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,kevin45,adventure-works,1977,46.0,No
13033,Mr.,Xavier,Gonzalez,1976-11-20,S,M,xavier31@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,xavier31,adventure-works,1976,46.0,No
13034,Mrs.,Kelsey,Yuan,1949-02-27,S,F,kelsey6@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,kelsey6,adventure-works,1949,74.0,Yes
13035,Mrs.,Kristy,Torres,1950-11-03,M,F,kristy11@adventure-works.com,30000.0,3,Partial College,Clerical,N,kristy11,adventure-works,1950,72.0,Yes
13036,Mrs.,Virginia,Subram,1950-02-03,S,F,virginia15@adventure-works.com,30000.0,3,Partial College,Clerical,Y,virginia15,adventure-works,1950,73.0,Yes
13037,Mr.,Terrence,Pal,1950-04-26,M,M,terrence12@adventure-works.com,30000.0,3,High School,Skilled Manual,N,terrence12,adventure-works,1950,72.0,Yes
13038,Mr.,Wilson,Pais,1950-02-01,M,M,wilson0@adventure-works.com,40000.0,2,Bachelors,Management,N,wilson0,adventure-works,1950,73.0,Yes
13039,Ms.,Trisha,Ma,1980-08-20,S,F,trisha10@adventure-works.com,20000.0,0,Partial College,Skilled Manual,N,trisha10,adventure-works,1980,42.0,No
13040,Mr.,Roy,Gonzalez,1951-09-20,M,M,roy19@adventure-works.com,30000.0,3,High School,Skilled Manual,Y,roy19,adventure-works,1951,71.0,Yes
13041,Mr.,Cameron,Brown,1951-11-05,M,M,cameron45@adventure-works.com,30000.0,3,High School,Skilled Manual,N,cameron45,adventure-works,1951,71.0,Yes
13042,Mrs.,Alison,Pal,1951-09-21,M,F,alison12@adventure-works.com,30000.0,3,High School,Skilled Manual,Y,alison12,adventure-works,1951,71.0,Yes
13043,Mrs.,Brenda,Madan,1952-04-25,M,F,brenda11@adventure-works.com,30000.0,3,High School,Skilled Manual,N,brenda11,adventure-works,1952,70.0,Yes
13044,Mrs.,Katrina,Jai,1952-01-23,M,F,katrina10@adventure-works.com,30000.0,3,High School,Skilled Manual,N,katrina10,adventure-works,1952,71.0,Yes
13045,Mrs.,Anne,Gomez,1952-11-13,M,F,anne2@adventure-works.com,30000.0,3,High School,Skilled Manual,Y,anne2,adventure-works,1952,70.0,Yes
13046,Mr.,Jonathan,Rodriguez,1952-10-05,M,M,jonathan74@adventure-works.com,30000.0,3,High School,Skilled Manual,Y,jonathan74,adventure-works,1952,70.0,Yes
13047,Mr.,Rodney,Vazquez,1952-09-02,M,M,rodney10@adventure-works.com,40000.0,2,Partial College,Clerical,N,rodney10,adventure-works,1952,70.0,Yes
13048,Mrs.,Alexis,Hayes,1952-06-26,M,F,alexis46@adventure-works.com,40000.0,2,Partial College,Skilled Manual,Y,alexis46,adventure-works,1952,70.0,Yes
13049,Mrs.,Autumn,Wang,1953-07-06,M,F,autumn1@adventure-works.com,40000.0,3,Partial College,Skilled Manual,N,autumn1,adventure-works,1953,69.0,Yes
13050,Mr.,Dennis,Zeng,1953-12-19,M,M,dennis24@adventure-works.com,40000.0,3,Partial College,Skilled Manual,N,dennis24,adventure-works,1953,69.0,Yes
13051,Mr.,Ethan,Jones,1954-11-27,S,M,ethan33@adventure-works.com,80000.0,2,Partial College,Skilled Manual,N,ethan33,adventure-works,1954,68.0,Yes
13052,Mr.,Jared,Morris,1975-11-11,S,M,jared20@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,jared20,adventure-works,1975,47.0,No
13053,Mr.,Vincent,Lu,1975-05-16,S,M,vincent11@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,vincent11,adventure-works,1975,47.0,No
13054,Mr.,Bryce,Ward,1975-09-17,M,M,bryce11@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,bryce11,adventure-works,1975,47.0,No
13055,Mr.,Patrick,Gray,1975-10-19,S,M,patrick12@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,patrick12,adventure-works,1975,47.0,No
13056,Ms.,Morgan,Blue,1975-09-23,S,F,morgan52@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,morgan52,adventure-works,1975,47.0,No
13057,Ms.,Destiny,Powell,1975-06-21,S,F,destiny57@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,destiny57,adventure-works,1975,47.0,No
13058,Mr.,Ramon,Huang,1975-08-16,M,M,ramon5@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,ramon5,adventure-works,1975,47.0,No
13059,Mr.,Keith,Deng,1975-02-15,M,M,keith3@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,keith3,adventure-works,1975,48.0,No
13060,Mr.,Eugene,Zhu,1975-06-09,M,M,eugene18@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,eugene18,adventure-works,1975,47.0,No
13061,Mr.,Ethan,Anderson,1974-06-01,S,M,ethan43@adventure-works.com,40000.0,0,High School,Skilled Manual,N,ethan43,adventure-works,1974,48.0,No
13062,Mr.,Eduardo,Williams,1974-07-09,S,M,eduardo2@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,eduardo2,adventure-works,1974,48.0,No
13063,Ms.,Jessica,Johnson,1974-03-14,S,F,jessica48@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,jessica48,adventure-works,1974,49.0,No
13064,Mr.,Dalton,Parker,1974-03-17,S,M,dalton42@adventure-works.com,40000.0,0,High School,Skilled Manual,N,dalton42,adventure-works,1974,49.0,No
13065,Ms.,Morgan,Gonzalez,1974-04-21,S,F,morgan14@adventure-works.com,30000.0,0,High School,Skilled Manual,N,morgan14,adventure-works,1974,48.0,No
13066,Mr.,Carson,Perry,1974-09-25,S,M,carson6@adventure-works.com,30000.0,0,High School,Skilled Manual,N,carson6,adventure-works,1974,48.0,No
13067,Ms.,Olivia,Garcia,1974-11-25,S,F,olivia15@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,olivia15,adventure-works,1974,48.0,No
13068,Ms.,Alexandria,Morris,1974-02-18,S,F,alexandria39@adventure-works.com,30000.0,0,High School,Skilled Manual,N,alexandria39,adventure-works,1974,49.0,No
13069,Mr.,Adam,Green,1974-08-19,M,M,adam45@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,adam45,adventure-works,1974,48.0,No
13070,Ms.,Emma,Clark,1973-10-18,S,F,emma18@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,emma18,adventure-works,1973,49.0,No
13071,Mr.,Thomas,Walker,1973-05-11,M,M,thomas82@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,thomas82,adventure-works,1973,49.0,No
13072,Ms.,Emma,Rogers,1973-11-02,S,F,emma27@adventure-works.com,70000.0,0,Partial College,Professional,Y,emma27,adventure-works,1973,49.0,No
13073,Ms.,Sydney,Lopez,1976-01-12,M,F,sydney62@adventure-works.com,60000.0,0,Partial College,Professional,Y,sydney62,adventure-works,1976,47.0,No
13074,Ms.,Grace,Hughes,1976-09-12,M,F,grace59@adventure-works.com,60000.0,0,Partial College,Professional,Y,grace59,adventure-works,1976,46.0,No
13075,Mr.,Kelvin,Lin,1955-04-11,M,M,kelvin27@adventure-works.com,80000.0,2,High School,Skilled Manual,N,kelvin27,adventure-works,1955,68.0,Yes
13076,Mr.,Craig,Munoz,1955-03-03,S,M,craig8@adventure-works.com,80000.0,2,High School,Skilled Manual,N,craig8,adventure-works,1955,68.0,Yes
13077,Mr.,Alejandro,Goel,1956-05-24,S,M,alejandro44@adventure-works.com,70000.0,2,High School,Skilled Manual,N,alejandro44,adventure-works,1956,66.0,Yes
13078,Mrs.,Michele,Chande,1956-01-22,S,F,michele15@adventure-works.com,70000.0,2,High School,Skilled Manual,Y,michele15,adventure-works,1956,67.0,Yes
13079,Mr.,Edwin,Bhat,1957-02-26,S,M,edwin43@adventure-works.com,80000.0,2,High School,Professional,N,edwin43,adventure-works,1957,66.0,Yes
13080,Mrs.,Denise,Mehta,1957-05-18,S,F,denise15@adventure-works.com,80000.0,2,High School,Professional,N,denise15,adventure-works,1957,65.0,Yes
13081,Mrs.,Krista,Ruiz,1957-03-24,S,F,krista2@adventure-works.com,80000.0,2,High School,Professional,N,krista2,adventure-works,1957,66.0,Yes
